OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,ENERGYSTARScore,SourceEUIWN(GJ/m2),SteamUse(GJ),Electricity(kWh),NaturalGas(GJ),SiteEnergyUseWN(GJ),TotalGHGEmissions(MetricTonsCO2e)
26710,NonResidential,Small- and Mid-Sized Office,98104.0,1905,1.0,5,3426.1712121600003,0.0,Office,,95.5,876.1594603474061,0.0,235993.84375,364108.59141999995,1280480.09718375,23.94
26719,NonResidential,Small- and Mid-Sized Office,98104.0,1905,0.0,2,3125.2582656000004,0.0,Office,,69.5,1529.7301573769814,0.0,318281.34375,0.0,1236554.1247912499,7.57
26720,NonResidential,Warehouse,98104.0,1906,1.0,4,4039.7957913600003,0.0,Non-Refrigerated Warehouse,Retail Store,18.0,1290.6743133987538,0.0,461259.65625,0.0,1660473.3422575,10.969999999999999
26726,NonResidential,Mixed Use Property,98104.0,1900,1.0,3,2088.4603392000004,0.0,Office,Other,,1228.7810172842567,0.0,290836.65625,0.0,1046971.9759812499,6.92
26728,NonResidential,Hotel,98104.0,1925,1.0,4,3067.47257472,0.0,Hotel,Retail Store,47.5,3589.8122302341562,0.0,535486.25,3226343.9383199997,5585203.30133,175.14999999999998
26731,NonResidential,Small- and Mid-Sized Office,98134.0,1970,1.0,2,2462.8595904000003,0.0,Office,,91.0,1068.6533789310502,0.0,259780.70315000002,100252.85626,1051617.4383956399,11.225
26759,NonResidential,Warehouse,98105.0,1938,1.0,1,3718.7228851200002,0.0,Non-Refrigerated Warehouse,Retail Store,79.0,681.9621167092153,0.0,277950.20314999996,4179.09266,1004761.696001875,6.82
26761,NonResidential,Small- and Mid-Sized Office,98105.0,2007,1.0,3,4135.1143104,1693.4366131200002,Office,Parking,21.0,3132.710165157857,0.0,658876.0,0.0,2435877.4241849994,15.67
26773,NonResidential,Worship Facility,98125.0,1954,1.0,1,2008.93533696,0.0,Worship Facility,,84.0,762.5937557358629,0.0,90134.10156499999,361436.65197,771876.3569349999,20.34
26808,SPS-District K-12,K-12 School,98103.0,1970,1.0,1,3924.13150656,0.0,K-12 School,,77.0,1148.149352194278,0.0,287026.14845,1257515.4634,2669493.82092,70.13
26821,SPS-District K-12,K-12 School,98105.0,1925,1.0,3,4771.5001344,0.0,K-12 School,,90.5,822.2157551881951,0.0,265816.70314999996,487711.50807,1674887.37415375,30.875
26833,NonResidential,Small- and Mid-Sized Office,98104.0,1993,0.0,3,2006.705664,0.0,Office,Restaurant,,1985.1286498768713,0.0,311577.04689999996,572431.24348,1649556.1089074998,36.225
26838,NonResidential,Hotel,98104.0,1910,1.0,5,3767.40407808,0.0,Hotel,,99.0,545.6832608181701,0.0,66123.69922000001,1008153.6149899999,1484048.0554125,52.325
26847,NonResidential,Small- and Mid-Sized Office,98104.0,1909,1.0,3,2920.1283532800003,0.0,Office,Other,,1625.6932026696109,0.0,419929.25,0.0,1511687.52817375,9.989999999999998
26849,NonResidential,Retail Store,98104.0,1917,1.0,2,2280.769632,0.0,Retail Store,Office,100.0,193.06171682781098,0.0,24253.200194999998,116574.63446,666095.57974625,6.445
26870,SPS-District K-12,K-12 School,98105.0,2000,1.0,2,5671.91639808,0.0,K-12 School,,82.0,1140.1997524376488,0.0,487246.04689999996,649385.20976,2623663.7289924994,44.28
26883,NonResidential,Other,98122.0,1908,1.0,3,2402.84422656,0.0,Social/Meeting Hall,Office,,811.9948323653724,0.0,78343.4492,606998.17426,991244.33348689,32.42
26924,Nonresidential COS,Mixed Use Property,98122.0,2005,0.0,2,2741.3829043200003,661.4696448000001,Other - Recreation,Fitness Center/Health Club/Gym,,2098.1265867934244,0.0,216492.70315000002,1363716.74794,2543679.762275,73.79499999999999
26930,NonResidential,Senior Care Community,98122.0,1987,1.0,2,6952.8635136,0.0,Senior Care Community,,48.0,2720.466660724988,0.0,1194675.8125,4515029.56683,9150244.71097,255.695
26933,Nonresidential COS,Other,98144.0,1913,1.0,3,1950.22061568,0.0,Performing Arts,Social/Meeting Hall,,1486.007323141062,0.0,162945.20315000002,1771698.9544,2870857.560985,93.06
26939,NonResidential,K-12 School,98122.0,1925,1.0,2,2075.8255257600003,0.0,K-12 School,,44.5,1467.836878297341,0.0,156136.39844999998,972476.7610899999,1772331.0012812498,52.665
26956,NonResidential,University,98121.0,1921,1.0,3,2963.606976,0.0,College/University,,,2027.1479637766106,0.0,231481.29690000002,1751530.4274399998,3004024.3327699997,93.67500000000001
26961,Nonresidential COS,Other,98117.0,1950,1.0,2,2732.92872768,0.0,Other - Recreation,Fitness Center/Health Club/Gym,,1241.2732281382505,0.0,194060.64844999998,913100.0944099999,1849314.4433,50.58
26973,NonResidential,Mixed Use Property,98104.0,1909,1.0,3,4580.02696896,0.0,Office,Multifamily Housing,,939.1884485157858,0.0,390338.65625,2057282.5951999999,5387428.08409,112.845
26986,NonResidential,Supermarket / Grocery Store,98116.0,1997,1.0,1,2958.12569664,0.0,Supermarket/Grocery Store,Office,,9600.277499682828,0.0,1824997.125,6800766.41395,14042236.665199999,385.75
26994,NonResidential,Mixed Use Property,98122.0,1988,1.0,2,1954.30834944,0.0,Parking,Fitness Center/Health Club/Gym,,3140.659765084834,0.0,401934.20314999996,1383771.8559499998,2966296.178465,79.22
26997,NonResidential,Mixed Use Property,98105.0,1999,1.0,2,3059.11130112,0.0,Parking,Retail Store,10.0,6012.168859059939,0.0,1622623.4375,0.0,5841225.2159899995,38.595
27007,NonResidential,Worship Facility,98105.0,1954,1.0,2,1861.6840185600001,0.0,Worship Facility,,99.5,201.57913884775564,0.0,33247.15039,0.0,119685.107963657,0.79
27008,SPS-District K-12,K-12 School,98105.0,1928,1.0,2,5104.37172672,0.0,K-12 School,,94.5,819.9444582988983,0.0,192795.45315000002,1485605.71962,2696731.3817625,79.37
27013,NonResidential,Warehouse,98108.0,1960,1.0,1,4131.95560704,0.0,Non-Refrigerated Warehouse,,33.5,948.8415254536244,0.0,284071.54689999996,320144.76875,1427746.8226912497,22.869999999999997
27016,NonResidential,Small- and Mid-Sized Office,98108.0,1969,1.0,1,3253.18575168,0.0,Office,Non-Refrigerated Warehouse,61.0,1346.3215480929684,0.0,283919.59375,409584.31506999995,1541037.780725,27.369999999999997
27080,NonResidential,Worship Facility,98144.0,1963,1.0,2,2132.31057408,0.0,Worship Facility,Parking,98.0,434.956686034416,0.0,37603.75,356742.69002999994,597225.4172449999,18.85
27117,NonResidential,Warehouse,98108.0,1976,1.0,1,1954.6799616,0.0,Non-Refrigerated Warehouse,,40.5,695.5899849227656,0.0,82085.5,335788.14336999995,676502.988321875,18.86
27122,NonResidential,Warehouse,98108.0,1951,1.0,2,2604.2580172800003,0.0,Non-Refrigerated Warehouse,,56.5,901.1439432673128,0.0,147134.75,724698.55774,1359524.9286187498,39.980000000000004
27131,NonResidential,Distribution Center,98108.0,1974,1.0,1,2380.1758848,0.0,Distribution Center,,82.5,451.4237014513098,0.0,56279.449219999995,332156.62685,595347.60826875,18.055
27141,NonResidential,Warehouse,98144.0,1992,1.0,3,3087.9112435200004,0.0,Non-Refrigerated Warehouse,,12.5,1824.4331656386807,0.0,498477.04689999996,0.0,1794450.7957699997,11.855
27142,NonResidential,K-12 School,98104.0,1912,1.0,4,2582.7045120000002,0.0,K-12 School,,8.0,2512.6413878884587,0.0,153476.85155000002,696952.06233,1379833.9763825,38.730000000000004
27145,NonResidential,Large Office,98104.0,2000,1.0,6,65605.89717504001,0.0,Office,Parking,80.0,2114.593615213593,0.0,3887360.125,0.0,14101222.959679998,92.47
27162,NonResidential,Supermarket / Grocery Store,98136.0,1998,1.0,1,3131.38986624,0.0,Supermarket/Grocery Store,,23.0,7583.91846888683,0.0,1623396.8125,3359149.61582,9669146.95782,207.71
27184,NonResidential,Mixed Use Property,98119.0,1961,1.0,2,3493.154304,0.0,Non-Refrigerated Warehouse,Other,,932.9423342874461,0.0,130101.64845,1296738.9014899998,2059267.8224725001,68.37
27205,SPS-District K-12,K-12 School,98177.0,1954,1.0,1,3913.81926912,0.0,K-12 School,,90.0,1069.2211988662684,0.0,257289.89844999998,869670.1321,2019062.4532287498,49.894999999999996
27231,SPS-District K-12,K-12 School,98117.0,1932,1.0,2,4157.689749120001,0.0,K-12 School,,90.0,979.5042593981154,0.0,171981.35155000002,1551953.16772,2691114.17638125,82.215
27244,NonResidential,Other,98122.0,1912,1.0,3,3131.57567232,0.0,Other,,,696.7256550584652,160892.644095439,169014.14844999998,43132.96292,838453.4784087499,17.965
27303,NonResidential,Other,98155.0,1948,1.0,2,4388.46090048,0.0,Other,,,4501.177044367976,0.0,1761139.875,0.0,6347645.839275,41.89
27365,SPS-District K-12,K-12 School,98107.0,1989,1.0,2,5323.15838592,0.0,K-12 School,,86.5,1147.0136864308583,0.0,508850.45314999996,0.0,2066175.8278225,12.105
27378,NonResidential,Supermarket / Grocery Store,98115.0,1997,1.0,1,7114.979318400001,3584.6637984000004,Supermarket/Grocery Store,Parking,17.0,8888.220408377034,0.0,2435938.25,5962592.4605,15329032.153719999,358.085
27381,NonResidential,Worship Facility,98105.0,1938,1.0,3,2450.13187392,0.0,Worship Facility,,84.5,609.2800428584371,0.0,73928.80077999999,515725.46119,891612.2808612499,27.72
27389,NonResidential,Small- and Mid-Sized Office,98122.0,1956,6.0,2,7048.367838720001,0.0,Office,Restaurant,,1602.4121962495196,0.0,979070.375,0.0,3597500.1986574996,23.29
27406,NonResidential,Mixed Use Property,98112.0,1947,1.0,2,2011.9082342400002,0.0,Other - Entertainment/Public Assembly,Other - Public Services,,1810.8053322898043,0.0,215570.10155000002,1043021.2378700001,1924414.8010425,57.629999999999995
27455,Nonresidential COS,Distribution Center,98119.0,1921,1.0,3,2140.4860416,0.0,Distribution Center,,,875.0238292215292,0.0,138552.5,0.0,596350.195545439,3.295
27456,NonResidential,Other,98119.0,1956,1.0,2,3416.13768384,0.0,Other,,,5504.530120865797,0.0,1604073.3125,0.0,5676379.740174999,38.155
27482,NonResidential,Warehouse,98108.0,1977,1.0,1,2231.90263296,0.0,Non-Refrigerated Warehouse,Other - Services,,592.2452032476106,0.0,107515.9492,0.0,420922.73169543897,2.56
27488,NonResidential,Warehouse,98108.0,1953,1.0,1,3940.9469568000004,0.0,Non-Refrigerated Warehouse,Other,37.0,540.004962152769,0.0,140488.64844999998,428607.5743999999,1020729.0729537499,24.915
27494,NonResidential,Distribution Center,98108.0,1979,1.0,1,3435.7402252800002,0.0,Distribution Center,Office,,304.9239443717105,0.0,78670.60156499999,93283.1299,419847.361790439,6.57
27504,NonResidential,Warehouse,98108.0,1964,1.0,2,2173.931136,0.0,Non-Refrigerated Warehouse,Office,,707.514384813232,0.0,130307.89845000001,0.0,489367.68850499997,3.1
27532,NonResidential,Other,98109.0,1948,1.0,2,2853.9813888000003,0.0,Other,Parking,,1274.7751226300559,0.0,139960.5,1364194.1625899998,2257589.2970275,72.0
27553,NonResidential,Warehouse,98108.0,1972,1.0,1,2158.3234252800003,0.0,Non-Refrigerated Warehouse,,,231.6740593302738,0.0,44305.599610000005,0.0,159495.00279,1.055
27554,NonResidential,Warehouse,98108.0,1974,1.0,1,3255.87993984,0.0,Non-Refrigerated Warehouse,,100.0,990.2930021561565,0.0,243085.85155000002,229266.12059,1142279.5681975,17.325
27561,NonResidential,Refrigerated Warehouse,98108.0,1961,1.0,1,2376.18105408,0.0,Refrigerated Warehouse,Non-Refrigerated Warehouse,,1107.2657041147415,0.0,222622.89844999998,188093.98668,964713.0361387499,14.765
27562,NonResidential,Warehouse,98108.0,1974,1.0,1,4030.1338752,0.0,Non-Refrigerated Warehouse,,87.0,357.1641638322836,0.0,122444.4492,0.0,452700.82564812497,2.91
27567,NonResidential,Small- and Mid-Sized Office,98020.0,1995,1.0,3,1896.1510464,0.0,Office,,13.5,3045.832394527315,0.0,400192.04689999996,1056944.3371599999,2612549.06754,62.725
27587,NonResidential,Small- and Mid-Sized Office,98133.0,1983,1.0,3,2294.33347584,585.2891520000001,Office,Parking,87.0,1203.7965603708983,0.0,182076.85155000002,0.0,655451.6069362499,4.33
27597,SPS-District K-12,K-12 School,98125.0,1956,1.0,1,4196.801928960001,0.0,K-12 School,,86.0,1002.2174280531713,0.0,215072.54690000002,1251962.68262,2393497.3784574997,68.13499999999999
27598,NonResidential,Worship Facility,98125.0,2002,1.0,1,2318.3953632000002,0.0,Worship Facility,,44.5,662.6559324547097,0.0,92398.69922000001,363957.19031,802105.6722899999,20.520000000000003
27639,NonResidential,Other,18390,2008,1,2.0,2145.8744179200003,0.0,Performing Arts,,,3145.7702568182913,0.0,427134.0,1689421.15536,3486586.09298,95.2
27668,NonResidential,Other,98112.0,1991,1.0,3,3165.5781849600003,0.0,Other/Specialty Hospital,,,4732.283340091626,0.0,1041022.5625,2990043.73271,6806651.011099999,175.27499999999998
27673,NonResidential,Hotel,98104.0,2006,0.0,10,36469.27415808,2064.7700640000003,Hotel,Parking,18.5,2495.038754576093,0.0,3300865.25,8032579.033159999,20291935.21808,482.86
27703,NonResidential,Worship Facility,98125.0,1961,1.0,2,7104.759984,0.0,Worship Facility,Other - Education,,489.4682283908341,0.0,176897.10155000002,1147952.2301699999,2034591.0241325,61.989999999999995
27704,NonResidential,K-12 School,98125.0,1988,1.0,2,3062.17710144,0.0,K-12 School,,71.5,1138.4962665686621,0.0,181789.60155,1148796.8057,2016977.25902125,62.15
27721,Nonresidential COS,Other,98103.0,2004,1.0,1,2543.31362304,1353.5972928,Library,Parking,,2313.333561147805,0.0,196350.45315000002,455414.53888,1259446.81667125,27.595
27799,Campus,K-12 School,98112.0,1950,1.0,1,10200.19637376,0.0,K-12 School,,93.5,510.4778723374294,0.0,211350.75,2136275.46493,3432003.2232925,112.565
27821,NonResidential,Supermarket / Grocery Store,98125.0,1996,1.0,1,4157.8755552,0.0,Supermarket/Grocery Store,,45.5,6534.571070700527,0.0,1933182.375,5753473.23814,13383727.29656,335.605
27825,NonResidential,Other,98122.0,1907,1.0,2,2073.5958528,0.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,,257.22634480984476,0.0,39500.099610000005,72010.48264999999,225465.745040439,4.5649999999999995
27828,NonResidential,Mixed Use Property,98122.0,1912,1.0,3,2229.6729600000003,0.0,Office,Other,,1399.6974157142756,0.0,269716.10155,57822.563299999994,1039577.7857949999,9.33
27829,NonResidential,Small- and Mid-Sized Office,19578,1920,1,2.0,1972.1457331200002,0.0,Office,,64.0,1559.2572428200413,0.0,234465.0,0.0,979220.1770799999,5.58
27830,NonResidential,Small- and Mid-Sized Office,98122.0,1920,1.0,3,2175.97500288,0.0,Office,,64.5,1841.4680748652895,0.0,101010.69922000001,2485009.72203,3119514.89308,127.495
27833,NonResidential,Other,98122.0,1975,5.0,2,3611.97729216,1052.4056371200002,Urgent Care/Clinic/Other Outpatient,,,3228.6732967604285,0.0,951809.34375,113126.17085,3789658.6721049994,28.335
27869,NonResidential,Warehouse,98112.0,1920,1.0,2,2140.4860416,0.0,Non-Refrigerated Warehouse,,98.5,119.24399998353873,0.0,21822.799805000002,7182.848479999999,85877.61018405319,0.88
27874,NonResidential,Warehouse,98122.0,1958,1.0,2,5748.840115200001,0.0,Non-Refrigerated Warehouse,,67.5,338.9936583444718,0.0,171050.0,0.0,620111.05341125,4.065
27882,NonResidential,Small- and Mid-Sized Office,98122.0,1925,1.0,2,2595.5251315200003,0.0,Office,Retail Store,96.0,1446.2593666611447,0.0,322664.54689999996,3040.15539,1151712.66183375,7.83
27891,NonResidential,Other,98105.0,1924,1.0,2,2006.705664,0.0,Other - Services,Retail Store,,1416.1644265317582,0.0,491580.29689999996,0.0,1769622.06879,11.695
27892,Nonresidential COS,Other,98105.0,1929,1.0,3,2592.73804032,0.0,Other,,,2177.054688221903,0.0,277112.0,999027.3459899998,2192603.00821,56.885
27901,Campus,K-12 School,98112.0,2000,1.0,2,2839.30270848,0.0,K-12 School,,70.0,1231.6201777180054,0.0,190762.89844999998,993621.2185499999,1963728.90835125,54.555
27903,NonResidential,Retail Store,98104.0,2000,1.0,3,5106.787205760001,0.0,Retail Store,,71.5,2158.884243378182,0.0,931811.5625,365269.68495,3822617.0320325,40.55
27922,NonResidential,K-12 School,98122.0,1951,1.0,2,3421.1544480000002,0.0,K-12 School,Worship Facility,,710.9213605827881,0.0,272981.20314999996,905813.85005,2106137.2803825,52.09
27928,NonResidential,Small- and Mid-Sized Office,98122.0,1958,1.0,3,2400.0571353600003,0.0,Office,,71.0,1871.562971839705,0.0,363571.84375,972791.16897,2497166.914645,57.620000000000005
27947,NonResidential,Worship Facility,98102.0,1929,1.0,1,3502.4446080000002,0.0,Worship Facility,,39.5,1355.4067699470006,0.0,228659.39844999998,2694024.49345,4530398.362085,141.055
27955,SPS-District K-12,K-12 School,98112.0,1925,1.0,2,2533.74460992,0.0,K-12 School,,90.0,1085.6882272864364,0.0,129955.5,822147.06452,1582334.14795,44.475
27982,NonResidential,Small- and Mid-Sized Office,98103.0,1982,1.0,3,2332.88823744,0.0,Office,Non-Refrigerated Warehouse,79.0,1102.7230755850399,0.0,160193.5,376996.67685,1009425.8854675,22.785
28019,NonResidential,Worship Facility,98199.0,1953,1.0,2,2954.7811872,0.0,Worship Facility,,12.5,1022.6592650678222,0.0,114983.9492,1247178.51305,1996483.24605125,65.515
28020,NonResidential,K-12 School,98199.0,1953,1.0,1,1933.40516544,0.0,K-12 School,,88.5,1449.6663380584205,0.0,150612.10155000002,758694.7010599999,1547655.9083399998,41.775
28025,Nonresidential COS,Warehouse,98134.0,1967,1.0,2,2049.25525632,0.0,Non-Refrigerated Warehouse,Office,1.0,2350.8102294829855,0.0,237746.20315000002,1117848.7307199999,2323196.75242,61.925000000000004
28029,NonResidential,Refrigerated Warehouse,98108.0,1970,1.0,1,2126.5505856,0.0,Refrigerated Warehouse,Office,,6742.964223775669,0.0,2558503.0,1074009.93266,9985007.655439999,114.92500000000001
28030,NonResidential,Other,98112.0,1907,1.0,5,3344.5094400000003,0.0,Other,,,693.3186750301949,0.0,106122.4492,792958.3020899999,1393070.4294362501,42.44
28033,NonResidential,Distribution Center,98108.0,1971,1.0,1,2631.0140928,0.0,Distribution Center,Parking,15.5,3236.622792774778,0.0,652427.59375,844988.05846,3435291.977195,58.05499999999999
28053,NonResidential,Worship Facility,98115.0,1955,1.0,1,2701.5275001600003,0.0,Worship Facility,,79.5,796.0956671489597,0.0,144360.0,386257.466,1014494.98717875,22.88
28066,NonResidential,Small- and Mid-Sized Office,98112.0,1982,1.0,3,2680.06689792,893.3556326400001,Office,Parking,81.5,1447.9628262396686,0.0,214816.64844999998,0.0,824005.981328125,5.11
28081,NonResidential,Small- and Mid-Sized Office,98107.0,1988,1.0,2,1907.7639264000002,0.0,Office,Distribution Center,6.5,2527.972759176201,0.0,371848.59375,672586.50669,2195923.61173625,42.705
28086,NonResidential,Laboratory,98119.0,1985,1.0,2,3997.1532960000004,0.0,Laboratory,Other,,5990.023510340103,0.0,1591807.875,4498840.198659999,11396544.47035,264.325
28476,NonResidential,Warehouse,98108.0,1965,1.0,1,2861.4136320000002,0.0,Non-Refrigerated Warehouse,,59.5,618.9331371718298,0.0,156678.95315000002,0.0,564022.41528,3.7300000000000004
29214,NonResidential,Warehouse,98134.0,1922,1.0,1,3474.5736960000004,0.0,Non-Refrigerated Warehouse,Supermarket/Grocery Store,76.0,810.8592012394954,0.0,254628.09375,33534.02704,922382.083671875,7.745
29550,NonResidential,Large Office,98104.0,2000,1.0,11,24910.0921152,0.0,Office,,88.5,2031.122815980327,0.0,4471839.75,43340.80974,16151738.400039999,108.55
29551,NonResidential,Small- and Mid-Sized Office,98104.0,2000,1.0,11,6359.39889408,0.0,Office,Bank Branch,80.0,2075.413444144917,0.0,1092127.25,0.0,4203300.747935,25.98
29552,NonResidential,Large Office,98104.0,2000,1.0,11,25379.7169824,0.0,Office,,88.5,1815.915754748176,0.0,4202623.0,0.0,15128876.19359,99.965
29612,NonResidential,K-12 School,98105.0,1924,1.0,3,9058.046400000001,0.0,K-12 School,,97.0,779.6286387287918,0.0,264003.09375,2926858.8269599997,4709864.068085,153.61
29788,NonResidential,Small- and Mid-Sized Office,98119.0,1982,1.0,5,5018.157705600001,0.0,Office,,70.0,2137.874586428313,0.0,948893.34375,0.0,3415887.8412049995,22.57
32429,NonResidential,Restaurant,98101.0,1985,1.0,13,3901.9276800000002,0.0,Other - Restaurant/Bar,Other,,4246.789881342236,2570674.9230824998,1273453.375,1056997.61769,8151172.788694999,271.57000000000005
33289,NonResidential,Large Office,98121.0,1982,0.0,24,11120.586791040001,0.0,Office,Retail Store,64.5,2571.1277131735087,0.0,2529356.25,0.0,9105340.038545,60.165
