ENERGYSTARScore,LargestPropertyUseType,LargestPropertyUseTypeGFA(m2),Neighborhood,OSEBuildingID,PrimaryPropertyType,PropertyGFATotal(m2),SecondLargestPropertyUseTypeGFA(m2),SiteEnergyUseWN(GJ),TotalGHGEmissions(MetricTonsCO2e)
92.0,Non-Refrigerated Warehouse,2400.6145536000004,DOWNTOWN,23158.0,Warehouse,2400.6145536000004,,323022.609753125,2.1799999999999997
,Office,4070.36089152,DOWNTOWN,23161.0,Small- and Mid-Sized Office,4194.1077408,,1471080.3129524998,40.14
76.0,Medical Office,4194.1077408,DOWNTOWN,23163.0,Medical Office,4070.36089152,,1897946.3789399997,12.54
88.0,Office,4126.47432768,DOWNTOWN,23164.0,Small- and Mid-Sized Office,6534.056609280001,2407.5822816,2171990.9604025,19.825000000000003
95.5,K-12 School,4945.600431360001,GREATER DUWAMISH,23204.0,K-12 School,4695.877059840001,,1186409.2990525,9.485
20.0,Supermarket/Grocery Store,4229.1321868800005,BALLARD,23228.0,Supermarket / Grocery Store,4229.1321868800005,0.0,13929743.00282,338.105
,Retail Store,1493.8808832000002,NORTHWEST,23231.0,Retail Store,1866.2362675200002,325.16064,367543.38873231394,2.315
,Other,12965.26955328,GREATER DUWAMISH,23265.0,Other,12904.882577280001,,9095440.146799998,175.98000000000002
55.5,Office,3777.1588972800005,GREATER DUWAMISH,23268.0,Small- and Mid-Sized Office,3777.1588972800005,0.0,3035674.55018,23.98
,Non-Refrigerated Warehouse,1737.2868480000002,GREATER DUWAMISH,23277.0,Warehouse,1876.6414080000002,139.35456000000002,302022.00312999997,2.1399999999999997
92.0,Office,5051.324090880001,EAST,23299.0,Small- and Mid-Sized Office,5051.324090880001,1393.5456000000001,1671173.56295375,10.344999999999999
,Museum,4366.4428800000005,EAST,23310.0,Other,4431.38210496,0.0,14235541.065689998,661.035
,Medical Office,21194.249224320003,EAST,23311.0,Medical Office,25508.201886720002,12630.539900160002,27199256.8892,1112.25
69.0,Office,1826.2879603200001,EAST,23313.0,Small- and Mid-Sized Office,1977.16249728,,1513455.14932125,61.555
,Other,3811.0685068800003,SOUTHEAST,23320.0,Other,3811.0685068800003,,3989188.8497724994,26.65
94.0,Office,1912.8735936,NORTH,23331.0,Small- and Mid-Sized Office,3119.6840832000003,1206.8104896,605715.9631654389,3.8549999999999995
99.5,Non-Refrigerated Warehouse,2037.92108544,NORTH,23342.0,Warehouse,2037.92108544,,159341.75532499998,3.62
,Other,2800.00472256,NORTH,23343.0,Other,2801.9556864,,1347848.57959875,46.18
,Office,3989.1636345600004,DOWNTOWN,23368.0,Mixed Use Property,10324.96515648,3797.69046912,10172952.35113,275.685
,Other - Utility,2633.52247488,Delridge,23396.0,Other,3733.6802745600003,846.6254035200001,2100870.4208625,51.39
,Other,2611.41155136,DELRIDGE,23397.0,Other,2611.41155136,,3118322.0158674996,33.21
69.0,Office,4583.27857536,DELRIDGE,23400.0,Small- and Mid-Sized Office,6176.56571136,1672.2547200000001,3245453.4488049997,21.265
81.0,Office,2244.0729312000003,EAST,23404.0,Small- and Mid-Sized Office,2336.60435904,,1720700.3872975,65.41499999999999
57.5,Hotel,3323.1417408,EAST,23408.0,Hotel,3323.1417408,,3050278.6906999997,112.14500000000001
90.0,Hotel,4459.90333824,EAST,23410.0,Hotel,4459.90333824,,2895213.621085,84.785
,Supermarket/Grocery Store,1486.44864,DOWNTOWN,23416.0,Mixed Use Property,2752.80997824,1207.73952,5245016.876585,125.08000000000001
,Office,1922.6284128000002,DOWNTOWN,23418.0,Small- and Mid-Sized Office,2180.62015488,98.94173760000001,1393014.24749125,31.315
34.0,Office,1897.4516889600002,GREATER DUWAMISH,23419.0,Small- and Mid-Sized Office,1980.2282976000001,,3476713.6327949995,110.545
70.0,Office,3425.05637568,MAGNOLIA / QUEEN ANNE,23459.0,Small- and Mid-Sized Office,5305.6926144,2637.5173056000003,2377722.25322,24.4
,Restaurant,1786.7112652800001,SOUTHWEST,23503.0,Restaurant,1895.0362099200001,108.32494464000001,9994779.09363,330.4
13.5,Distribution Center,3837.63877632,GREATER DUWAMISH,23504.0,Distribution Center,3837.63877632,,1920907.3200137499,37.46
,Performing Arts,3249.3767270400003,MAGNOLIA / QUEEN ANNE,23566.0,Other,3249.3767270400003,,920338.696216875,13.545
12.5,Non-Refrigerated Warehouse,3554.0057952,MAGNOLIA / QUEEN ANNE,23618.0,Warehouse,3554.0057952,,1224002.4056775,31.86
,Other,24177.18003264,MAGNOLIA / QUEEN ANNE,23622.0,Other,24177.18003264,,37907151.56436,559.77
74.0,Office,2910.1877280000003,LAKE UNION,23653.0,Small- and Mid-Sized Office,4545.18832896,1221.0246547200002,2402878.3125650003,54.435
89.5,Office,4676.08871232,LAKE UNION,23671.0,Small- and Mid-Sized Office,4676.08871232,,1849243.490515,10.735
,Office,3173.5678464000002,LAKE UNION,23672.0,Small- and Mid-Sized Office,5335.60739328,1825.544736,2816471.855635,17.495
,Office,1610.1954892800002,LAKE UNION,23673.0,Small- and Mid-Sized Office,2407.30357248,851.17765248,729366.1431799999,4.470000000000001
67.0,Office,3131.2969632000004,LAKE UNION,23674.0,Small- and Mid-Sized Office,5307.736481280001,2035.3198003200002,2258667.0408175,14.925
46.5,Worship Facility,2250.4832409600003,DELRIDGE,23689.0,Worship Facility,2250.4832409600003,0.0,1185453.08498625,27.245
77.5,Worship Facility,2202.35946624,DELRIDGE,23691.0,Worship Facility,2202.35946624,,493862.0298223139,12.809999999999999
,Non-Refrigerated Warehouse,2601.28512,GREATER DUWAMISH,23701.0,Warehouse,2963.606976,371.61216,1611452.8807724998,10.649999999999999
,Social/Meeting Hall,4552.24896,SOUTHWEST,23711.0,Other,4558.38056064,,4979564.308115,177.66500000000002
,Worship Facility,2628.50571072,SOUTHWEST,23712.0,Worship Facility,2855.8394496,1080.4623552,1954160.1076225,58.5
49.0,Supermarket/Grocery Store,3972.5339904,SOUTHEAST,23716.0,Supermarket / Grocery Store,6266.310048,,7442955.323214999,156.35
,K-12 School,3796.6685356800003,BALLARD,23722.0,K-12 School,3713.4274118400003,,1016597.7877,51.55
,Non-Refrigerated Warehouse,4363.655788800001,MAGNOLIA / QUEEN ANNE,23730.0,Warehouse,4363.655788800001,,471789.861375,3.12
,Non-Refrigerated Warehouse,1684.6108243200001,MAGNOLIA / QUEEN ANNE,23736.0,Warehouse,4417.91116416,806.3054841600001,1100709.6766675,15.559999999999999
100.0,Office,3996.31716864,MAGNOLIA / QUEEN ANNE,23742.0,Small- and Mid-Sized Office,3996.31716864,,1535887.7691,57.86
,Other,809.2783814400001,MAGNOLIA / QUEEN ANNE,23743.0,Mixed Use Property,2247.88195584,630.99744768,1247107.49432375,22.615000000000002
98.5,Office,1920.3987398400002,MAGNOLIA / QUEEN ANNE,23744.0,Small- and Mid-Sized Office,1920.3987398400002,,822357.8786962499,24.645000000000003
56.0,Non-Refrigerated Warehouse,2006.705664,GREATER DUWAMISH,23757.0,Warehouse,2006.705664,,641466.91851875,15.05
9.0,Worship Facility,3330.01656576,SOUTHWEST,23762.0,Worship Facility,3330.01656576,,1070171.29467375,7.07
84.0,Office,1848.39888384,LAKE UNION,23768.0,Small- and Mid-Sized Office,2951.90119296,1295.16128064,1810626.2503362498,19.810000000000002
13.0,Non-Refrigerated Warehouse,2424.21192576,GREATER DUWAMISH,23834.0,Warehouse,2424.21192576,,825799.946005,4.84
77.0,Office,2200.59430848,GREATER DUWAMISH,23835.0,Small- and Mid-Sized Office,2200.59430848,,921732.00185875,5.77
15.5,Office,2250.20453184,GREATER DUWAMISH,23836.0,Small- and Mid-Sized Office,2250.20453184,,1619881.2275825,10.455
49.5,Office,3161.4904512000003,DOWNTOWN,23846.0,Small- and Mid-Sized Office,3161.4904512000003,,1917292.3547475,21.605
,Restaurant,2277.42512256,DOWNTOWN,23848.0,"Restaurant
",3745.8505728000005,1468.4254502400001,3891511.79062,119.01
,Restaurant,4062.4641331200005,DOWNTOWN,23854.0,Restaurant,4062.4641331200005,,11909526.77554,580.465
42.5,Office,3209.800032,DOWNTOWN,23857.0,Mixed Use Property,6681.49373376,2144.6666784000004,5318294.22253,35.14
63.5,Office,1628.21867904,DOWNTOWN,23858.0,Small- and Mid-Sized Office,2975.40566208,1347.18698304,3775878.4015625,115.905
,Office,3315.98820672,DOWNTOWN,23861.0,Small- and Mid-Sized Office,2987.7617664000004,1320.9883257600002,2881096.65452,19.035
85.0,Office,3198.1871520000004,GREATER DUWAMISH,23867.0,Small- and Mid-Sized Office,3198.1871520000004,1443.3416294400001,2313870.6814325,49.84
66.5,K-12 School,4887.53603136,GREATER DUWAMISH,23877.0,K-12 School,4887.53603136,,2144789.2056587497,43.66
6.0,Medical Office,1867.9085222400001,SOUTHWEST,23888.0,Medical Office,3744.3641241600003,1524.7246924800002,2046050.162675,13.515
65.0,Distribution Center,1393.5456000000001,GREATER DUWAMISH,23896.0,Distribution Center,2751.6951417600003,1358.1495417600001,1191876.94967875,31.415
45.0,K-12 School,1923.092928,CENTRAL,23906.0,K-12 School,2005.9624396800002,,1880666.4743775,56.505
48.5,Office,1486.44864,CENTRAL,23910.0,Small- and Mid-Sized Office,2341.1566080000002,743.22432,1883932.0169599997,35.21
100.0,Office,4186.95420672,CENTRAL,23912.0,Small- and Mid-Sized Office,4186.95420672,,315993.10764999996,8.44
76.5,Office,2498.99887296,CENTRAL,23918.0,Small- and Mid-Sized Office,2628.7844198400003,,1441080.5390887498,9.82
55.5,Office,2369.02752,CENTRAL,23928.0,Small- and Mid-Sized Office,2913.16062528,464.51520000000005,2209385.91357125,22.65
91.5,Distribution Center,14864.486400000002,GREATER DUWAMISH,23930.0,Distribution Center,14864.486400000002,,1389768.553225,9.18
13.0,Non-Refrigerated Warehouse,4974.957792,GREATER DUWAMISH,23934.0,Warehouse,4974.957792,,5208358.55312,157.97
54.5,Non-Refrigerated Warehouse,2972.89728,GREATER DUWAMISH,23935.0,Warehouse,3568.59157248,743.22432,2176249.1825625,67.16
,Self-Storage Facility,2404.42357824,GREATER DUWAMISH,23936.0,Self-Storage Facility,2404.42357824,,604090.000281875,3.77
91.5,Office,2231.8097299200003,GREATER DUWAMISH,23951.0,Small- and Mid-Sized Office,2256.7077446400003,,746848.223615,18.97
4.5,Non-Refrigerated Warehouse,3395.0486937600003,GREATER DUWAMISH,23952.0,Warehouse,3395.0486937600003,,1462958.065425,8.969999999999999
70.5,K-12 School,2222.5194259200002,NORTH,23956.0,K-12 School,2222.5194259200002,,1036280.096853125,22.92
,Non-Refrigerated Warehouse,1932.01161984,GREATER DUWAMISH,23958.0,Warehouse,1932.01161984,,1359912.0696975,42.879999999999995
67.5,Distribution Center,1207.73952,GREATER DUWAMISH,23960.0,Distribution Center,1983.38700096,775.64748096,792793.4489649999,17.285
32.0,Non-Refrigerated Warehouse,3576.76704,GREATER DUWAMISH,23963.0,Warehouse,3588.8444352,,442607.4787873139,2.925
,Non-Refrigerated Warehouse,1785.96804096,GREATER DUWAMISH,23964.0,Warehouse,1925.32260096,139.35456000000002,2199923.1463725,83.3
,Manufacturing/Industrial Plant,2239.7993913600003,GREATER DUWAMISH,23969.0,Other,2239.7993913600003,0.0,4946415.905505,32.995000000000005
,Refrigerated Warehouse,2175.69629376,GREATER DUWAMISH,23971.0,Refrigerated Warehouse,2357.41464,210.51828864,4158989.282995,27.48
79.5,Non-Refrigerated Warehouse,1799.8105939200002,GREATER DUWAMISH,23975.0,Warehouse,2118.4680211200002,318.65742720000003,774816.644301875,18.05
,Office,1073.0301120000001,GREATER DUWAMISH,23976.0,Mixed Use Property,2146.0602240000003,1073.0301120000001,5003771.868519999,154.715
96.5,Refrigerated Warehouse,3860.121312,GREATER DUWAMISH,23977.0,Refrigerated Warehouse,3860.121312,,575704.666041875,3.805
,Other,5032.5576768,GREATER DUWAMISH,24009.0,Other,5032.5576768,,6177890.114219999,169.12
83.0,K-12 School,5991.59575872,GREATER DUWAMISH,24012.0,K-12 School,5991.59575872,,2361340.3366,33.065
46.5,K-12 School,3925.33924608,SOUTHEAST,24018.0,K-12 School,3925.33924608,,2973516.8772225,104.75
,Self-Storage Facility,2159.99568,GREATER DUWAMISH,24026.0,Self-Storage Facility,2146.0602240000003,,1104485.6045249999,21.345
97.0,Worship Facility,2127.0151008000003,SOUTHEAST,24029.0,Worship Facility,2127.0151008000003,0.0,474290.61734,12.365
100.0,Retail Store,2787.0912000000003,GREATER DUWAMISH,24030.0,Retail Store,5036.366701440001,464.51520000000005,1274008.75479125,8.42
92.0,K-12 School,3848.7871411200003,SOUTHEAST,24035.0,K-12 School,3848.7871411200003,,1539937.353145,40.125
,Self-Storage Facility,4475.97556416,NORTHEAST,24070.0,Self-Storage Facility,4475.97556416,,825970.503048125,11.510000000000002
67.0,Non-Refrigerated Warehouse,4861.151568,GREATER DUWAMISH,24083.0,Warehouse,4861.151568,,916534.2157981249,17.835
,"Repair Services (Vehicle, Shoe, Locksmith, etc)",1913.8026240000002,GREATER DUWAMISH,24085.0,Other,1913.8026240000002,,358020.994131875,9.925
,Other,21457.8151488,GREATER DUWAMISH,24086.0,Other,21457.90805184,0.0,29602734.212079998,611.855
99.5,Retail Store,2404.3306752000003,GREATER DUWAMISH,24089.0,Retail Store,2404.3306752000003,,250852.64819,1.6600000000000001
98.5,Non-Refrigerated Warehouse,4626.75719808,GREATER DUWAMISH,24091.0,Warehouse,4258.86115968,2062.2616819200002,862579.7991937499,11.760000000000002
,Other,2913.9038496000003,GREATER DUWAMISH,24099.0,Other,2913.9038496000003,,696164.361128125,4.915
,Other,2982.1875840000002,GREATER DUWAMISH,24100.0,Other,2982.1875840000002,,773021.42674125,21.105
45.0,Non-Refrigerated Warehouse,1430.7068160000001,GREATER DUWAMISH,24102.0,Warehouse,1906.3703808,475.6635648,1000014.0908549998,31.87
12.0,Non-Refrigerated Warehouse,2134.1686348800004,GREATER DUWAMISH,24104.0,Warehouse,2134.1686348800004,,569769.590865,3.38
74.5,Non-Refrigerated Warehouse,2382.87007296,GREATER DUWAMISH,24105.0,Warehouse,2321.6469696000004,625.0516531200001,602436.985026875,8.84
,Retail Store,2112.6151296000003,GREATER DUWAMISH,24106.0,Retail Store,2229.6729600000003,451.50877440000005,1498538.5132175,36.035
,Non-Refrigerated Warehouse,4703.49510912,GREATER DUWAMISH,24108.0,Warehouse,9326.16457344,4622.66946432,4474436.001447501,95.81
6.0,Distribution Center,1715.9191488000001,GREATER DUWAMISH,24112.0,Distribution Center,2262.5606361600003,546.64148736,987172.0653881249,22.549999999999997
58.0,Distribution Center,2229.6729600000003,GREATER DUWAMISH,24115.0,Distribution Center,3121.542144,891.869184,919713.573166875,15.11
,Manufacturing/Industrial Plant,1934.14838976,GREATER DUWAMISH,24117.0,Other,1934.14838976,,2080923.91809125,53.1
,Non-Refrigerated Warehouse,1808.91509184,GREATER DUWAMISH,24118.0,Warehouse,2164.26921984,355.354128,1735204.2971174999,38.685
,Non-Refrigerated Warehouse,1393.5456000000001,GREATER DUWAMISH,24123.0,Mixed Use Property,3272.23087488,1393.5456000000001,2031762.9358025,43.18
100.0,Refrigerated Warehouse,2341.1566080000002,GREATER DUWAMISH,24132.0,Refrigerated Warehouse,2370.8855808000003,,1480518.0884175,44.845
75.5,K-12 School,3857.8916390400004,DELRIDGE,24164.0,K-12 School,3857.8916390400004,,2463742.4160212497,61.875
83.0,Office,2256.7077446400003,NORTH,24170.0,Small- and Mid-Sized Office,2256.7077446400003,,1048755.29114625,6.93
44.0,Retail Store,1926.6232435200002,NORTH,24172.0,Retail Store,1926.6232435200002,,540583.1034081249,3.5700000000000003
,Office,1089.6597561600001,NORTH,24178.0,Mixed Use Property,2875.1632819200004,1089.6597561600001,1064902.918505,6.48
2.5,Medical Office,1911.4800480000001,NORTH,24180.0,Medical Office,2637.0527904,,2562917.99008,16.935
,Non-Refrigerated Warehouse,1639.7386560000002,GREATER DUWAMISH,24202.0,Warehouse,2021.1056352,222.967296,1034183.1980737499,16.375
,Other,2595.06061632,GREATER DUWAMISH,24205.0,Other,2595.06061632,,3388323.6074099997,22.384999999999998
73.0,Office,1450.1235513600002,GREATER DUWAMISH,24209.0,Small- and Mid-Sized Office,2150.05505472,699.9315033600001,1268425.575095,35.17
65.5,Office,2675.6075520000004,GREATER DUWAMISH,24216.0,Small- and Mid-Sized Office,2675.6075520000004,682.837344,2280285.6158649996,54.65
82.5,Non-Refrigerated Warehouse,3678.9603840000004,GREATER DUWAMISH,24218.0,Warehouse,3678.9603840000004,,453783.10292543896,2.995
91.5,Non-Refrigerated Warehouse,3678.9603840000004,GREATER DUWAMISH,24219.0,Warehouse,3678.9603840000004,,494865.50725312496,8.115
36.5,Distribution Center,3848.9729472000004,GREATER DUWAMISH,24225.0,Distribution Center,3832.0645939200003,,1256126.2790862499,16.47
,Other,1988.125056,GREATER DUWAMISH,24227.0,Other,3381.6706560000002,1393.5456000000001,1702648.1788149998,45.584999999999994
,Other,2910.83804928,SOUTHWEST,24240.0,Other,2910.83804928,,3769494.7610325,25.155
75.0,Worship Facility,3331.8746265600003,SOUTHWEST,24244.0,Worship Facility,3331.8746265600003,,1558164.4378225,43.705
69.5,Worship Facility,1903.02587136,GREATER DUWAMISH,24250.0,Worship Facility,1903.02587136,,1049570.885496875,38.415000000000006
6.0,Medical Office,2019.9907987200002,NORTHEAST,24252.0,Medical Office,4205.16320256,,1908615.8050725,12.355
,Medical Office,2568.02583168,NORTHEAST,24253.0,Medical Office,3431.09507328,,2957022.3329474996,19.54
,Other/Specialty Hospital,4188.254849280001,CENTRAL,24259.0,Other,4188.254849280001,,5017694.967809999,106.74000000000001
59.0,Worship Facility,3864.7664640000003,NORTHWEST,24270.0,Worship Facility,3864.7664640000003,,1507333.2296125,31.455
31.0,Office,3168.9226944,LAKE UNION,24274.0,Small- and Mid-Sized Office,3168.9226944,,2731499.6971199997,17.855
,Non-Refrigerated Warehouse,1805.1060672,GREATER DUWAMISH,24332.0,Warehouse,2206.4472,136.5674688,560085.030271875,3.705
88.0,Non-Refrigerated Warehouse,3384.4577472,GREATER DUWAMISH,24333.0,Warehouse,4031.0629056000002,646.6051584,544668.295728125,3.6
77.5,Non-Refrigerated Warehouse,3288.767616,GREATER DUWAMISH,24344.0,Warehouse,3288.767616,,440785.43959687493,6.095
24.5,Distribution Center,2062.54039104,GREATER DUWAMISH,24348.0,Distribution Center,2614.66315776,565.50080448,873476.85452125,8.375
42.5,Non-Refrigerated Warehouse,5380.015046400001,GREATER DUWAMISH,24351.0,Warehouse,6622.40740032,1242.39235392,2723114.871535,39.365
,Non-Refrigerated Warehouse,2136.02669568,GREATER DUWAMISH,24354.0,Warehouse,2210.34912768,74.322432,2892548.011995,19.515
96.0,Office,4400.631198720001,GREATER DUWAMISH,24356.0,Small- and Mid-Sized Office,4400.631198720001,0.0,1718162.11076125,26.759999999999998
,Non-Refrigerated Warehouse,1753.17326784,GREATER DUWAMISH,24358.0,Mixed Use Property,4290.54109632,1300.64256,2085331.7609475,29.955
84.5,Office,4628.893968,CENTRAL,24359.0,Small- and Mid-Sized Office,6745.968443520001,2117.0744755200003,2820110.7575749997,39.22
83.0,Retail Store,3351.1055558400003,SOUTHEAST,24374.0,Retail Store,3351.1055558400003,,2865130.4974812497,98.96
96.0,K-12 School,4800.485882880001,SOUTHEAST,24375.0,K-12 School,4800.485882880001,,1706792.71826,25.200000000000003
38.0,Medical Office,1856.85306048,SOUTHEAST,24376.0,Medical Office,3563.01739008,697.2373152,2211640.9064975,14.614999999999998
,Fitness Center/Health Club/Gym,1308.1677062400001,SOUTHEAST,24381.0,Mixed Use Property,2640.768912,1191.3885849600001,3035678.24289,76.08500000000001
,Automobile Dealership,3262.2902496,NORTH,24406.0,Other,3262.2902496,,2091525.7544425,27.235
,Other - Education,2220.7542681600003,NORTHWEST,24415.0,Mixed Use Property,6197.00438016,1718.7062400000002,744411.62848625,20.485
,Non-Refrigerated Warehouse,1751.5939161600002,NORTHWEST,24418.0,Warehouse,2383.7062003200003,632.1122841600001,1122541.7694825,18.87
94.5,Office,2564.123904,EAST,24435.0,Small- and Mid-Sized Office,3344.5094400000003,780.385536,1163301.57275625,18.575
60.0,Parking,1672.2547200000001,EAST,24448.0,Mixed Use Property,3344.5094400000003,1672.2547200000001,1245172.77804875,25.58
31.5,Non-Refrigerated Warehouse,4013.411328,EAST,24451.0,Warehouse,4013.411328,,2303973.36139625,47.195
70.5,Office,3976.250112,GREATER DUWAMISH,24458.0,Small- and Mid-Sized Office,5001.8996736,966.1916160000001,3216380.2154449997,45.345
87.0,Retail Store,3162.2336755200004,GREATER DUWAMISH,24461.0,Retail Store,4068.5957337600003,906.36205824,1262841.5381625,20.45
22.5,Non-Refrigerated Warehouse,3788.5859712,GREATER DUWAMISH,24472.0,Warehouse,4485.3587712,696.7728000000001,2752073.2352374997,64.87
,Distribution Center,2924.2160870400003,GREATER DUWAMISH,24473.0,Distribution Center,3348.2255616,424.00947456,424128.8447,8.045
42.5,Supermarket/Grocery Store,3255.50832768,NORTHEAST,24479.0,Supermarket / Grocery Store,3049.2635788800003,0.0,9939226.49192,228.135
